0.000000000000000000e+00,0.000000000000000000e+00,3.459294414364489700e+00
5.263157894736841813e-01,0.000000000000000000e+00,3.415119218826212055e+00
1.052631578947368363e+00,0.000000000000000000e+00,1.010526485392584206e+01
1.578947368421052655e+00,0.000000000000000000e+00,5.490830517625829188e+00
2.105263157894736725e+00,0.000000000000000000e+00,1.428654224929369221e+01
2.631578947368420796e+00,0.000000000000000000e+00,1.465567799595288179e+01
3.157894736842105310e+00,0.000000000000000000e+00,1.009998702655533620e+01
3.684210526315789380e+00,0.000000000000000000e+00,8.083187654828131841e+00
4.210526315789473450e+00,0.000000000000000000e+00,1.091339707291827921e+01
4.736842105263157521e+00,0.000000000000000000e+00,1.378802541381188185e+01
5.263157894736841591e+00,0.000000000000000000e+00,1.284527281137641808e+01
5.789473684210525661e+00,0.000000000000000000e+00,1.496313361487485594e+01
6.315789473684210620e+00,0.000000000000000000e+00,1.714530513091242270e+01
6.842105263157894690e+00,0.000000000000000000e+00,1.204757804442586888e+01
7.368421052631578760e+00,0.000000000000000000e+00,1.573851971754775469e+01
7.894736842105262831e+00,0.000000000000000000e+00,2.180994532278213427e+01
8.421052631578946901e+00,0.000000000000000000e+00,2.253763263716648169e+01
8.947368421052631859e+00,0.000000000000000000e+00,2.680611521995040647e+01
9.473684210526315042e+00,0.000000000000000000e+00,2.501980188396181504e+01
1.000000000000000000e+01,0.000000000000000000e+00,2.494196656779760346e+01
0.000000000000000000e+00,5.263157894736841813e-01,1.834618671976115056e+00
5.263157894736841813e-01,5.263157894736841813e-01,9.466519293558750547e+00
1.052631578947368363e+00,5.263157894736841813e-01,-2.090073833513885759e+00
1.578947368421052655e+00,5.263157894736841813e-01,1.382803367015576157e+00
2.105263157894736725e+00,5.263157894736841813e-01,8.583599054093067338e+00
2.631578947368420796e+00,5.263157894736841813e-01,1.122318615217114512e+01
3.157894736842105310e+00,5.263157894736841813e-01,1.352710306327442780e+01
3.684210526315789380e+00,5.263157894736841813e-01,1.192343494195088560e+01
4.210526315789473450e+00,5.263157894736841813e-01,1.526428114750188136e+01
4.736842105263157521e+00,5.263157894736841813e-01,1.077713683062822625e+01
5.263157894736841591e+00,5.263157894736841813e-01,1.234266639369767304e+01
5.789473684210525661e+00,5.263157894736841813e-01,2.074446337059726986e+01
6.315789473684210620e+00,5.263157894736841813e-01,2.511168911747425980e+01
6.842105263157894690e+00,5.263157894736841813e-01,2.093924256477952284e+01
7.368421052631578760e+00,5.263157894736841813e-01,2.206533725840275650e+01
7.894736842105262831e+00,5.263157894736841813e-01,1.848177175544619288e+01
8.421052631578946901e+00,5.263157894736841813e-01,2.198146651445338051e+01
8.947368421052631859e+00,5.263157894736841813e-01,2.792471125112989583e+01
9.473684210526315042e+00,5.263157894736841813e-01,2.345304507667896132e+01
1.000000000000000000e+01,5.263157894736841813e-01,2.169707656089093817e+01
0.000000000000000000e+00,1.052631578947368363e+00,6.819274978802917886e+00
5.263157894736841813e-01,1.052631578947368363e+00,1.019824500009221957e+01
1.052631578947368363e+00,1.052631578947368363e+00,9.515353158336647965e+00
1.578947368421052655e+00,1.052631578947368363e+00,8.169529655953864378e+00
2.105263157894736725e+00,1.052631578947368363e+00,8.848332366939668958e+00
2.631578947368420796e+00,1.052631578947368363e+00,1.466962191707515473e+01
3.157894736842105310e+00,1.052631578947368363e+00,1.619099631300558428e+01
3.684210526315789380e+00,1.052631578947368363e+00,1.521333074514649297e+01
4.210526315789473450e+00,1.052631578947368363e+00,1.444303351220227682e+01
4.736842105263157521e+00,1.052631578947368363e+00,8.113307944948314088e+00
5.263157894736841591e+00,1.052631578947368363e+00,1.004499104583425506e+01
5.789473684210525661e+00,1.052631578947368363e+00,1.767712181264027294e+01
6.315789473684210620e+00,1.052631578947368363e+00,1.245724018536728295e+01
6.842105263157894690e+00,1.052631578947368363e+00,1.577785089742874192e+01
7.368421052631578760e+00,1.052631578947368363e+00,2.010422353555193808e+01
7.894736842105262831e+00,1.052631578947368363e+00,2.345808843232604346e+01
8.421052631578946901e+00,1.052631578947368363e+00,2.474505200808689054e+01
8.947368421052631859e+00,1.052631578947368363e+00,2.492329289143758686e+01
9.473684210526315042e+00,1.052631578947368363e+00,2.482995121579201481e+01
1.000000000000000000e+01,1.052631578947368363e+00,3.331586232396308844e+01
0.000000000000000000e+00,1.578947368421052655e+00,3.973583509322804019e+00
5.263157894736841813e-01,1.578947368421052655e+00,6.581358517556004983e+00
1.052631578947368363e+00,1.578947368421052655e+00,2.553004653518331502e+00
1.578947368421052655e+00,1.578947368421052655e+00,9.343682740854761803e+00
2.105263157894736725e+00,1.578947368421052655e+00,1.047180492378108063e+01
2.631578947368420796e+00,1.578947368421052655e+00,1.224934395647981944e+01
3.157894736842105310e+00,1.578947368421052655e+00,1.586256953755497889e+01
3.684210526315789380e+00,1.578947368421052655e+00,1.230202258763677214e+01
4.210526315789473450e+00,1.578947368421052655e+00,1.391815149760462056e+01
4.736842105263157521e+00,1.578947368421052655e+00,1.356929383846743953e+01
5.263157894736841591e+00,1.578947368421052655e+00,1.649588439407620655e+01
5.789473684210525661e+00,1.578947368421052655e+00,1.312199212819573546e+01
6.315789473684210620e+00,1.578947368421052655e+00,1.996697190765137719e+01
6.842105263157894690e+00,1.578947368421052655e+00,2.161915585910112725e+01
7.368421052631578760e+00,1.578947368421052655e+00,2.276351457037210224e+01
7.894736842105262831e+00,1.578947368421052655e+00,2.612873023818781704e+01
8.421052631578946901e+00,1.578947368421052655e+00,1.940449592391883726e+01
8.947368421052631859e+00,1.578947368421052655e+00,2.297502623658143861e+01
9.473684210526315042e+00,1.578947368421052655e+00,2.428204778502060535e+01
1.000000000000000000e+01,1.578947368421052655e+00,2.276052816550197022e+01
0.000000000000000000e+00,2.105263157894736725e+00,5.427540895493738304e+00
5.263157894736841813e-01,2.105263157894736725e+00,2.627489790330584718e+00
1.052631578947368363e+00,2.105263157894736725e+00,5.482078237524572017e+00
1.578947368421052655e+00,2.105263157894736725e+00,5.931778203542796390e+00
2.105263157894736725e+00,2.105263157894736725e+00,6.806526368326659693e+00
2.631578947368420796e+00,2.105263157894736725e+00,1.577818223233857253e+01
3.157894736842105310e+00,2.105263157894736725e+00,1.388747068206929924e+01
3.684210526315789380e+00,2.105263157894736725e+00,1.635188213154771120e+01
4.210526315789473450e+00,2.105263157894736725e+00,1.344014784304829924e+01
4.736842105263157521e+00,2.105263157894736725e+00,1.931411900010209592e+01
5.263157894736841591e+00,2.105263157894736725e+00,1.882858450749708723e+01
5.789473684210525661e+00,2.105263157894736725e+00,1.873537684943555348e+01
6.315789473684210620e+00,2.105263157894736725e+00,1.734489654533207670e+01
6.842105263157894690e+00,2.105263157894736725e+00,2.173869681620674044e+01
7.368421052631578760e+00,2.105263157894736725e+00,1.973745538749206219e+01
7.894736842105262831e+00,2.105263157894736725e+00,2.554158842574158683e+01
8.421052631578946901e+00,2.105263157894736725e+00,2.397901111047580258e+01
8.947368421052631859e+00,2.105263157894736725e+00,2.173793587322682441e+01
9.473684210526315042e+00,2.105263157894736725e+00,2.551936877486457789e+01
1.000000000000000000e+01,2.105263157894736725e+00,3.254404183773164050e+01
0.000000000000000000e+00,2.631578947368420796e+00,5.060495843808146432e+00
5.263157894736841813e-01,2.631578947368420796e+00,6.941832566963957341e+00
1.052631578947368363e+00,2.631578947368420796e+00,6.782213904268419746e+00
1.578947368421052655e+00,2.631578947368420796e+00,1.334726401477685442e+01
2.105263157894736725e+00,2.631578947368420796e+00,1.578130874814755202e+01
2.631578947368420796e+00,2.631578947368420796e+00,1.286670546426604034e+01
3.157894736842105310e+00,2.631578947368420796e+00,1.556276475000766446e+01
3.684210526315789380e+00,2.631578947368420796e+00,9.177811155513893482e+00
4.210526315789473450e+00,2.631578947368420796e+00,1.426957548728342218e+01
4.736842105263157521e+00,2.631578947368420796e+00,1.732089616546136668e+01
5.263157894736841591e+00,2.631578947368420796e+00,1.523285364170923373e+01
5.789473684210525661e+00,2.631578947368420796e+00,1.924813416757774931e+01
6.315789473684210620e+00,2.631578947368420796e+00,1.917756759211581041e+01
6.842105263157894690e+00,2.631578947368420796e+00,2.259540570664605852e+01
7.368421052631578760e+00,2.631578947368420796e+00,2.701628417163006546e+01
7.894736842105262831e+00,2.631578947368420796e+00,2.285623304138998435e+01
8.421052631578946901e+00,2.631578947368420796e+00,2.111662776050708601e+01
8.947368421052631859e+00,2.631578947368420796e+00,2.561127622466079856e+01
9.473684210526315042e+00,2.631578947368420796e+00,2.298863142698375839e+01
1.000000000000000000e+01,2.631578947368420796e+00,2.609981832608852770e+01
0.000000000000000000e+00,3.157894736842105310e+00,7.311328606419062126e+00
5.263157894736841813e-01,3.157894736842105310e+00,6.861137675750844878e+00
1.052631578947368363e+00,3.157894736842105310e+00,8.840609627914696844e+00
1.578947368421052655e+00,3.157894736842105310e+00,1.414458865446000146e+01
2.105263157894736725e+00,3.157894736842105310e+00,1.473704441657397801e+01
2.631578947368420796e+00,3.157894736842105310e+00,1.693042385056675059e+01
3.157894736842105310e+00,3.157894736842105310e+00,1.128458405211588911e+01
3.684210526315789380e+00,3.157894736842105310e+00,1.572340069264847706e+01
4.210526315789473450e+00,3.157894736842105310e+00,1.539622855762151410e+01
4.736842105263157521e+00,3.157894736842105310e+00,1.298236296193397799e+01
5.263157894736841591e+00,3.157894736842105310e+00,2.127987739153329727e+01
5.789473684210525661e+00,3.157894736842105310e+00,1.716625936808745223e+01
6.315789473684210620e+00,3.157894736842105310e+00,1.766784748882784584e+01
6.842105263157894690e+00,3.157894736842105310e+00,2.215384330340376451e+01
7.368421052631578760e+00,3.157894736842105310e+00,2.251208813870073300e+01
7.894736842105262831e+00,3.157894736842105310e+00,2.976049940796540838e+01
8.421052631578946901e+00,3.157894736842105310e+00,2.341322397676596623e+01
8.947368421052631859e+00,3.157894736842105310e+00,2.498073771155525691e+01
9.473684210526315042e+00,3.157894736842105310e+00,2.976799365440947298e+01
1.000000000000000000e+01,3.157894736842105310e+00,2.357103530083357157e+01
0.000000000000000000e+00,3.684210526315789380e+00,9.092376136612086768e+00
5.263157894736841813e-01,3.684210526315789380e+00,1.051655496026066139e+01
1.052631578947368363e+00,3.684210526315789380e+00,1.181245788456379131e+01
1.578947368421052655e+00,3.684210526315789380e+00,9.298735405102300788e+00
2.105263157894736725e+00,3.684210526315789380e+00,1.460255757907082952e+01
2.631578947368420796e+00,3.684210526315789380e+00,1.495414984571424988e+01
3.157894736842105310e+00,3.684210526315789380e+00,1.452221539759247193e+01
3.684210526315789380e+00,3.684210526315789380e+00,1.922775152894803341e+01
4.210526315789473450e+00,3.684210526315789380e+00,1.520294892948648524e+01
4.736842105263157521e+00,3.684210526315789380e+00,2.217934044043964192e+01
5.263157894736841591e+00,3.684210526315789380e+00,1.745965815997548631e+01
5.789473684210525661e+00,3.684210526315789380e+00,1.881723611917951899e+01
6.315789473684210620e+00,3.684210526315789380e+00,1.834043496598120271e+01
6.842105263157894690e+00,3.684210526315789380e+00,2.251057949058694874e+01
7.368421052631578760e+00,3.684210526315789380e+00,1.754042706790729156e+01
7.894736842105262831e+00,3.684210526315789380e+00,2.049249201008061050e+01
8.421052631578946901e+00,3.684210526315789380e+00,2.221066187705377715e+01
8.947368421052631859e+00,3.684210526315789380e+00,2.386503634776724780e+01
9.473684210526315042e+00,3.684210526315789380e+00,2.500651497085744879e+01
1.000000000000000000e+01,3.684210526315789380e+00,3.249016395918258127e+01
0.000000000000000000e+00,4.210526315789473450e+00,4.566975009874207458e+00
5.263157894736841813e-01,4.210526315789473450e+00,9.095545808774634367e+00
1.052631578947368363e+00,4.210526315789473450e+00,1.576061566276321102e+01
1.578947368421052655e+00,4.210526315789473450e+00,1.253610888609384055e+01
2.105263157894736725e+00,4.210526315789473450e+00,1.337942507509218082e+01
2.631578947368420796e+00,4.210526315789473450e+00,1.460386171159180257e+01
3.157894736842105310e+00,4.210526315789473450e+00,1.556256856827498680e+01
3.684210526315789380e+00,4.210526315789473450e+00,1.384933630092375267e+01
4.210526315789473450e+00,4.210526315789473450e+00,1.911519379545958941e+01
4.736842105263157521e+00,4.210526315789473450e+00,1.918424260684475158e+01
5.263157894736841591e+00,4.210526315789473450e+00,2.261979507105887777e+01
5.789473684210525661e+00,4.210526315789473450e+00,2.247695500170821248e+01
6.315789473684210620e+00,4.210526315789473450e+00,1.792740732961319594e+01
6.842105263157894690e+00,4.210526315789473450e+00,2.535056638414014429e+01
7.368421052631578760e+00,4.210526315789473450e+00,2.167301091396621615e+01
7.894736842105262831e+00,4.210526315789473450e+00,3.246834941000838626e+01
8.421052631578946901e+00,4.210526315789473450e+00,2.900697025425670006e+01
8.947368421052631859e+00,4.210526315789473450e+00,2.335742997295509582e+01
9.473684210526315042e+00,4.210526315789473450e+00,2.758316432610891766e+01
1.000000000000000000e+01,4.210526315789473450e+00,3.101741951049450918e+01
